id,file,procedure,header,tags
9f569dab,rim.hdev,main,Inspection of rim &amp; tire The circular holes are extracted as well as the region containing the imprinted characters. Set the display parameters and read the image,"hdev,halcon-25.05.0.0,file-v1.2"
3e03e1bb,segment_ball_bond_lead_frame.hdev,main,"During the bonding process every pad on a chip gets connected to the pins on the lead frame using thin wires (of gold). To make sure the process was successful, every pad on the chip as well as every ...","hdev,halcon-25.05.0.0,file-v1.2"
e85002dd,segment_wedge_bonds.hdev,main,"This example demonstrates the optical inspection after a wedge-bonding process on a chip. First the pads and wires are extracted. Being able to narrow down the area of interest then, we search for the...","hdev,halcon-25.05.0.0,file-v1.2"
b1ef0b63,track_wires_on_chip.hdev,main,This program shows how to iteratively track wire bondings. It assumes that the following values are present from a previous initialization phase: 1. Coordinates of the start and end points correspondi...,"hdev,halcon-25.05.0.0,file-v1.2"
536d97de,vessel.hdev,main,vessel.hdev: Segmentation &amp; Measurement of a blood vessel,"hdev,halcon-25.05.0.0,file-v1.2"
6cc38960,3d_coordinates.hdev,main,Initialize the program,"hdev,halcon-25.05.0.0,file-v1.2"
60a25d3f,calibrate_sheet_of_light_calplate.hdev,main,"This program demonstrates how to perform the calibration of a sheet-of-light measurement system. The measurement system consists of an area scan camera and a light line projector (e.g., a laser line p...","hdev,halcon-25.05.0.0,file-v1.2"
86695aa7,check_smd_tilt.hdev,main,"This program checks if SMDs are nearly horizontal or if they are tilted with respect to the camera. The images were taken with a small depth of field, therefore tilted SMDs are partly blurred. First, ...","hdev,halcon-25.05.0.0,file-v1.2"
4d429796,disparity.hdev,main,"Application program to illustrate the disparity results of some stereo image pairs. Some epipolar images (which are already rectified and have parallel, horizontal epipolar lines) are processed and th...","hdev,halcon-25.05.0.0,file-v1.2"
eccc0a23,inspect_3d_surface_intersections.hdev,main,"This example shows the inspection of planar intersections of 3D objects.  The intersections are derived by intersecting the reconstructed 3D object models with suitable planes, using the operator inte...","hdev,halcon-25.05.0.0,file-v1.2"
5d97681f,intersect_lines_of_sight_targets.hdev,main,"This program demonstrates the measurement of the height of a workpiece by using targets and a stereo setup. First, the targets are detected in both the left and right images. Then, the 3D coordinates ...","hdev,halcon-25.05.0.0,file-v1.2"
abb479c8,measure_bga_dff.hdev,main,This program reconstructs the height of a single solder ball on a BGA using depth from focus.,"hdev,halcon-25.05.0.0,file-v1.2"
0681f389,measure_solder_paste_dff.hdev,main,"This program performs a 3D measurement of solder paste on a BGA pad using depth from focus. First, the dff image sequence is read. Then, it is processed in order to obtain a depth map an a sharpened i...","hdev,halcon-25.05.0.0,file-v1.2"
76b1efa3,phot_stereo_braille.hdev,main,"Example program to demonstrate photometric stereo Input are 6 images taken from braille with light coming from different orientations and angles. After the height extraction, the dots are extracted an...","hdev,halcon-25.05.0.0,file-v1.2"
63a1a303,reconstruct_connection_rod_calib.hdev,main,"This program demonstrates how to perform a calibrated measurement by using the sheet-of-light technique First, a sheet-of light model is created and suitable parameters are set. Then, a series of prof...","hdev,halcon-25.05.0.0,file-v1.2"
4c3d3508,reconstruct_connection_rod_uncalib.hdev,main,"This program demonstrates how to perform a non calibrated measurement by using the sheet-of-light technique At first, a sheet-of light model is created and suitable parameters are set. Then, a series ...","hdev,halcon-25.05.0.0,file-v1.2"
5f3f4ebe,resistor.hdev,main,Extract depth using multiple focus levels,"hdev,halcon-25.05.0.0,file-v1.2"
f8708a9c,world_coordinates_line_scan.hdev,main,"This example program shows how to use the camera calibration for images taken with linescan cameras. Furthermore, the transformation of coordinates, contours, and images from the image geometry into t...","hdev,halcon-25.05.0.0,file-v1.2"
e320234f,autobahn.hdev,main,autobahn.hdev: Fast detection of lane markers,"hdev,halcon-25.05.0.0,file-v1.2"
88d8992c,board_components.hdev,main,Application program to illustrate the segmentation of board components with stereo methods We have a stereo setup of two cameras. Both cameras will be calibrated by a couple of images of a 30mm calibr...,"hdev,halcon-25.05.0.0,file-v1.2"
6c970b65,board_segmentation_uncalib.hdev,main,************************************************************************************************** Projective rectification of a circuit board *********************************************************...,"hdev,halcon-25.05.0.0,file-v1.2"
e004b42a,classify_pills_auto_select_features.hdev,main,"This example shows how to use the calculate_feature_set procedure library together with the automatic feature selection to classify different pill types using a SVM classifier. First, the pills are se...","hdev,halcon-25.05.0.0,file-v1.2"
5d6a2c42,dem.hdev,main,Extraction of high objects from a digital surface model (DSM) Read DSM and gray image,"hdev,halcon-25.05.0.0,file-v1.2"
7465fa8d,dem_trees.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e282f18c,detect_brochure_pages.hdev,main,This example finds pages of articles in a picture database. In the first step different pages are trained and models are created. Afterwards unknown images are searched and the correct article pages a...,"hdev,halcon-25.05.0.0,file-v1.2"
0120d7df,forest.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9e24a39f,gen_principal_comp_trans.hdev,main,Example program which demonstrates The principal component analysis Data reduction based on the principal component analysis Classification by using a 2-dimensional histogram The data used is an ETM+ ...,"hdev,halcon-25.05.0.0,file-v1.2"
4058a22c,high.hdev,main,Different methods to extract high objects,"hdev,halcon-25.05.0.0,file-v1.2"
75daeea6,locate_cookie_box.hdev,main,"This example shows how to find a cookie box aligned in different directions with the descriptor based matching feature. First, a model and a reference pose are computed from the reference image, then ...","hdev,halcon-25.05.0.0,file-v1.2"
cb9693ef,locate_cookie_box_multiple_models.hdev,main,"This example shows a cookie box from different views. First, models from reference poses are trained. In the second step these models are searched in every image. By generating a virtual pose out of t...","hdev,halcon-25.05.0.0,file-v1.2"
88ff665c,pm_multiple_dxf_models.hdev,main,This example program shows how to read DXF files and how to use this CAD description of objects to generate shape models. The program is a slightly modified copy of the example program examples/hdevel...,"hdev,halcon-25.05.0.0,file-v1.2"
fd72bf97,pm_multiple_models.hdev,main,This example program shows how to use HALCON's shape-based matching to find multiple different models in one call to find_generic_shape_model.,"hdev,halcon-25.05.0.0,file-v1.2"
9e3e803d,roads.hdev,main,This example demonstrates how to extract roads from an aerial image. For the road extraction it is assumed that a road consists of two parallel edges with homogeneous gray values and a line segment in...,"hdev,halcon-25.05.0.0,file-v1.2"
2d555b3b,texture.hdev,main,Find textured areas (trees and bushes),"hdev,halcon-25.05.0.0,file-v1.2"
4fdf38aa,locate_cylinder_3d.hdev,main,"This example demonstrates a 3D application, which combines a stereo setup and the 3D shape-based matching feature. Given a box of aluminum cylinders, the task is to find the highest object in this hea...","hdev,halcon-25.05.0.0,file-v1.2"
d55c5607,bottle.hdev,main,bottle.hdev: Segment and read numbers on a beer bottle Step 0: Preparations Specify the name of the font to use for reading the date on the bottle. It is easiest to use the pre-trained font Universal_...,"hdev,halcon-25.05.0.0,file-v1.2"
b4c6b288,bottlet.hdev,main,"Training of the OCR The font is used in ""bottle.hdev"" Step 0: Preparations","hdev,halcon-25.05.0.0,file-v1.2"
26d12278,dotprt.hdev,main,dotprt.hdev: Segmentation of a dot printing,"hdev,halcon-25.05.0.0,file-v1.2"
f1a4df6a,engraved.hdev,main,Example program for using the OCR Step0: Preparation Specify the name of the font to use for reading the serial number. It is easiest to use the pre-trained font Industrial_0-9A-Z_NoRej. If you have r...,"hdev,halcon-25.05.0.0,file-v1.2"
dbc50fa2,engravedt.hdev,main,"Example program to train the characters for OCR The font is used in ""engraved.hdev"" Step0: Preparation","hdev,halcon-25.05.0.0,file-v1.2"
e45f4049,engraved_cnn.hdev,main,Example program for using the CNN-based OCR classifier. Step 0: Preparation Specify the name of the font to use for reading the serial number. It is easiest to use the pretrained font Universal_Rej.oc...,"hdev,halcon-25.05.0.0,file-v1.2"
89a0827d,find_text_bottle_label.hdev,main,"This example uses the operator find_text to segment text on a bottle label. First, a text model is created and some parameters are set. Before the actual segmentation can be performed, the image has t...","hdev,halcon-25.05.0.0,file-v1.2"
